CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
12108,378,Germany,Male,32,2,36729.96,1,0,1,127519.61,1
12109,750,Germany,Male,50,10,3387.48,2,0,0,83653.75,0
12110,616,France,Male,23,9,134597.42,1,1,0,99562.02,0
12111,549,France,Male,35,3,106993.51,3,0,1,107786.3,0
12112,514,Spain,Male,21,6,34835.66,4,0,0,61220.34,0
12113,584,Germany,Female,74,2,35381.94,4,0,1,82256.93,0
12114,613,Spain,Female,57,2,67939.28,1,0,1,59890.95,0
12115,681,Germany,Male,51,4,31378.29,4,1,1,48652.07,0
12116,489,Germany,Male,57,3,101891.7,3,0,1,20526.59,0
12117,366,Germany,Female,25,8,52458.94,1,1,1,134184.09,0
12118,830,Germany,Female,61,3,182999.77,1,1,0,58039.47,1
12119,505,France,Male,62,10,10086.87,1,1,1,109665.92,0
12120,614,France,Female,59,6,133126.95,4,1,0,38854.32,0
12121,847,France,Male,34,1,32645.71,2,0,0,93463.34,0
12122,423,Germany,Female,38,0,134165.8,3,0,0,113908.79,1
12123,692,France,Male,43,0,14898.84,1,0,0,107644.07,0
12124,373,France,Female,71,10,117111.72,4,1,1,76618.4,0
12125,415,France,Male,34,3,47055.61,2,1,1,148260.25,0
12126,403,France,Female,64,3,24093.53,4,0,0,31326.45,1
12127,824,Spain,Male,45,3,64358.36,2,0,1,114040.4,0
12128,550,Germany,Male,63,8,101759.7,3,1,1,26989.75,1
12129,815,Germany,Male,35,8,97482.08,3,0,0,80250.24,0
12130,849,France,Male,39,8,167586.34,4,1,0,10856.55,0
12131,677,France,Female,36,7,122398.13,2,1,1,18696.63,1
12132,394,France,Male,35,8,84051.85,1,1,1,136156.56,0
12133,358,Spain,Male,26,8,49431.13,1,0,1,113817.63,0
12134,835,Germany,Female,33,2,45632.6,3,1,1,15321.77,0
12135,558,Germany,Female,72,4,50425.16,3,1,0,21741.51,0
12136,445,France,Male,22,2,110616.78,3,1,0,24869.53,0
12137,542,France,Male,29,4,6508.01,1,0,1,127931.84,0
12138,555,Germany,Female,33,8,2843.53,4,0,0,76950.97,0
12139,439,France,Female,34,10,81989.97,1,1,1,126753.67,0
12140,582,France,Male,66,9,56150.95,1,1,0,94260.22,0
12141,652,France,Female,41,0,167983.37,3,0,1,117511.22,0
12142,475,Germany,Male,66,3,92652.47,4,0,1,28322.49,1
12143,493,France,Female,24,0,105203.09,1,1,1,110907.04,0
12144,464,Germany,Male,57,4,177960.5,4,0,0,51442.75,1
12145,685,France,Female,31,0,43447.52,1,1,0,99139.53,0
12146,774,Spain,Female,68,8,73322.25,4,0,0,31288.68,0
12147,473,France,Female,41,8,14097.6,1,1,0,56031.14,0
12148,621,France,Female,56,10,88849.14,1,1,0,122153.83,0
12149,805,Spain,Male,51,5,135298.3,3,1,1,20558.28,0
12150,594,Germany,Female,37,2,155257.42,2,0,1,31604.58,0
12151,487,Germany,Male,48,7,71276.88,1,0,1,50000.35,0
12152,445,France,Male,59,2,30942.34,1,0,1,39449.19,0
12153,357,Spain,Male,39,7,27656.47,3,0,0,126233.56,0
12154,742,France,Male,55,6,9922.15,2,0,0,132936.27,0
12155,773,Spain,Female,56,8,80753.28,3,1,0,126111.64,0
12156,385,Spain,Male,64,4,154806.91,3,1,0,71207.91,0
12157,461,Germany,Female,60,5,68301.86,2,0,1,98501.6,0
12158,578,Spain,Male,43,9,56641.97,4,0,1,89939.28,0
12159,371,Germany,Male,33,3,157407.21,4,1,1,99837.39,0
12160,380,Germany,Female,42,9,22772.6,3,1,1,96022.06,0
12161,823,France,Male,31,1,93378.57,4,1,0,139198.73,0
12162,684,Spain,Female,27,10,1763.17,2,1,0,100974.82,0
12163,511,Spain,Female,53,4,120428.55,1,0,0,14461.62,0
12164,768,France,Female,64,3,120475.06,4,1,0,115152.24,1
12165,701,France,Male,41,2,83765.95,1,0,1,87950.19,0
12166,679,Germany,Male,67,5,123087.78,1,0,1,120108.16,0
12167,404,Spain,Female,65,10,76712.16,1,0,0,57160.32,0
12168,730,France,Female,20,10,107483.0,4,1,0,39081.09,0
12169,754,Spain,Male,18,8,182974.39,3,0,0,80907.03,0
12170,735,France,Female,70,10,139537.13,4,0,0,41791.84,0
12171,770,Spain,Male,48,3,34361.1,1,0,0,92511.54,0
12172,581,Spain,Male,44,9,25696.49,3,1,0,86166.05,0
12173,488,France,Male,37,5,59532.49,2,0,0,106677.46,0
12174,743,France,Female,29,0,60129.07,1,1,1,13483.28,0
12175,470,France,Male,30,5,78155.27,1,1,1,120249.65,0
12176,424,France,Female,53,10,37692.6,4,0,1,26953.59,0
12177,417,Germany,Female,67,6,113002.93,4,1,0,76508.18,0
12178,485,Spain,Female,35,1,76201.69,2,1,1,68499.9,0
12179,643,Spain,Male,30,10,95624.35,3,0,1,147246.67,0
12180,585,France,Male,38,10,74400.23,4,0,1,121588.02,0
12181,556,Spain,Male,62,3,110851.93,3,0,0,137817.18,1
12182,791,France,Male,61,7,2325.05,4,1,1,47475.59,0
12183,795,Spain,Female,66,6,168779.21,3,0,1,80176.05,1
12184,650,Spain,Female,46,0,94846.71,1,1,1,132441.8,0
12185,534,France,Female,73,5,101053.48,2,0,0,129941.98,1
12186,362,Spain,Male,51,1,110774.85,2,1,0,92982.44,1
12187,603,Germany,Male,24,10,139012.12,1,0,1,80402.28,0
12188,552,Germany,Female,51,0,118328.53,4,1,0,45304.92,0
12189,543,Spain,Male,26,2,88437.88,1,0,1,84050.02,0
12190,401,Germany,Male,69,3,63366.66,4,0,0,131164.06,0
12191,483,Germany,Male,22,7,24305.81,2,1,0,110705.09,0
12192,434,France,Male,56,2,87143.05,1,0,1,124975.34,0
12193,379,Spain,Male,36,0,55592.07,4,1,1,94601.47,0
12194,560,Spain,Male,29,10,55543.36,4,0,0,23514.65,0
12195,647,France,Male,69,5,218532.76,1,1,0,36131.18,0
12196,558,Spain,Male,47,2,37102.59,4,0,1,68932.34,1
12197,495,France,Male,54,10,77760.3,1,1,0,134468.38,0
12198,400,France,Male,63,10,147130.9,1,0,0,76801.98,0
12199,804,France,Female,26,7,132082.17,3,1,0,141266.77,1
12200,746,Germany,Female,73,1,148828.39,2,1,1,76865.58,0
12201,676,France,Male,24,0,1531.36,1,1,0,112546.39,0
12202,449,France,Male,23,0,16887.11,3,0,0,106943.23,0
12203,666,France,Female,60,10,111672.13,2,0,0,11686.39,0
12204,422,France,Male,22,6,56814.76,2,1,0,70700.49,0
12205,783,Spain,Female,53,5,177255.15,4,0,0,90177.15,0
12206,611,France,Male,60,7,88326.55,1,0,1,147656.19,0
12207,444,France,Male,18,6,86415.74,1,0,0,124288.59,0
12208,689,Germany,Female,28,6,101131.81,3,0,0,43341.7,0
12209,795,France,Female,51,10,58422.86,2,0,0,51324.76,0
12210,690,France,Female,45,10,81899.96,3,1,0,78327.28,1
12211,758,Spain,Male,28,6,34312.18,2,1,0,60440.41,0
12212,698,Spain,Male,55,6,72586.13,2,0,1,61161.45,0
12213,442,Spain,Male,34,2,45850.84,1,1,1,89334.44,0
12214,832,France,Female,48,4,90236.01,1,0,1,16635.71,0
12215,459,Spain,Male,23,4,10086.18,4,0,1,70003.23,0
12216,569,France,Male,49,10,14573.56,2,1,1,20117.39,0
12217,372,France,Female,74,8,102507.47,4,1,1,12212.55,0
12218,846,France,Female,26,7,88554.43,4,1,1,129195.73,0
12219,572,Spain,Male,44,4,17167.94,3,0,0,18500.13,0
12220,609,Spain,Female,27,9,61403.97,4,0,1,101982.72,0
12221,408,France,Male,53,1,12110.99,2,1,0,118041.62,0
12222,399,France,Female,39,5,197437.75,1,1,0,21470.99,0
12223,756,Spain,Female,29,4,18687.62,1,1,0,21004.49,0
12224,847,Spain,Female,32,8,177849.61,1,0,1,14112.92,0
12225,488,Germany,Male,39,1,25720.56,3,0,1,132532.41,0
12226,694,France,Male,22,1,100379.01,2,1,0,76865.46,0
12227,463,Germany,Female,54,1,59384.27,3,1,0,30909.6,0
12228,540,Germany,Female,34,7,52310.49,4,0,1,147030.45,0
12229,807,France,Male,60,1,131315.84,4,1,1,96054.09,0
12230,805,France,Male,74,10,124116.0,1,0,1,133763.61,0
12231,505,France,Male,69,5,57838.76,1,1,0,23740.59,0
12232,508,France,Female,44,2,20678.11,4,0,1,91651.92,0
12233,517,France,Female,32,3,199564.86,1,0,0,115978.01,0
12234,791,France,Male,40,2,159461.64,4,0,1,72208.6,0
12235,628,Spain,Male,31,1,83723.05,2,1,1,79337.63,0
12236,386,France,Female,63,0,57442.55,2,0,0,17257.44,0
12237,619,Germany,Male,40,8,92857.51,2,0,1,39928.67,0
12238,500,Spain,Male,67,0,80214.53,4,0,0,45914.73,1
12239,499,France,Female,35,6,147059.55,4,0,1,71896.94,0
12240,567,Germany,Male,28,6,17390.08,1,1,1,12125.18,0
12241,659,France,Male,64,9,76564.79,1,0,1,22225.72,0
12242,516,Germany,Male,25,2,28285.94,3,0,0,92484.88,0
12243,457,Germany,Female,39,1,153726.85,2,1,0,147949.93,0
12244,428,Germany,Female,61,4,183510.81,3,0,0,46004.9,0
12245,685,France,Male,39,6,69858.45,1,0,0,83901.35,0
12246,832,Spain,Male,64,2,107726.68,1,0,1,79541.9,0
12247,506,Spain,Female,46,2,159726.21,4,0,0,118111.84,0
12248,658,Germany,Male,30,8,57403.77,4,0,1,84549.61,0
12249,462,Germany,Female,50,5,19366.91,3,1,1,81562.33,0
12250,541,France,Female,30,9,137789.47,4,0,1,15798.89,0
12251,521,Spain,Female,38,4,105778.22,4,0,0,12094.81,0
12252,605,Germany,Male,23,7,62959.88,3,0,1,72128.91,0
12253,481,Spain,Female,18,6,163050.29,2,1,1,27262.49,0
12254,788,France,Male,20,1,89590.99,1,1,0,54757.32,0
12255,748,Spain,Male,59,6,31385.24,3,1,1,30897.55,0
12256,536,France,Male,27,8,96214.29,4,0,1,120998.7,0
12257,729,Germany,Female,24,10,71881.32,4,1,0,50982.13,0
12258,437,France,Male,26,0,188278.57,1,1,1,100833.75,0
12259,405,France,Female,66,6,74459.31,1,0,1,92908.83,0
12260,817,Spain,Female,74,6,63081.46,1,0,0,107917.03,0
12261,798,France,Male,32,3,101675.06,4,1,0,48107.69,0
12262,611,France,Female,49,3,90170.93,4,0,0,32560.54,0
12263,760,France,Female,32,8,9001.41,4,0,0,131832.84,0
12264,747,Spain,Female,30,4,82660.45,4,1,1,79025.05,0
12265,397,France,Male,48,1,55826.6,2,0,0,110302.58,0
12266,686,France,Male,66,9,159765.94,3,1,0,72131.93,0
12267,597,Spain,Male,69,8,219501.73,4,1,1,13700.33,0
12268,544,Germany,Male,19,7,8453.41,3,1,0,27180.27,0
12269,612,Germany,Female,39,6,17572.7,4,0,1,30626.28,0
12270,827,Spain,Male,61,9,24980.95,4,0,1,14451.23,0
12271,603,France,Female,45,2,36114.52,1,1,1,110240.87,0
12272,775,Germany,Female,31,9,34104.87,4,0,0,144425.54,0
12273,360,Germany,Female,41,8,78771.41,4,1,0,66448.9,1
12274,714,Germany,Female,37,6,140879.2,2,0,1,145885.58,0
12275,809,Germany,Female,24,1,2517.6,4,1,0,25675.51,1
12276,699,France,Male,54,3,16765.93,3,0,0,58834.14,0
12277,565,France,Female,34,0,34992.51,2,0,0,94207.2,0
12278,592,Spain,Female,33,2,141865.89,4,0,1,100396.47,1
12279,714,Germany,Female,70,2,155180.03,4,0,1,14014.65,1
12280,729,France,Male,51,5,16504.74,2,0,1,135248.8,0
12281,624,France,Female,71,5,22296.47,3,0,0,149266.04,0
12282,588,Germany,Female,46,8,83400.07,1,1,1,51328.6,1
12283,812,France,Male,32,6,141160.78,3,1,0,51409.14,0
12284,772,Germany,Female,62,5,136486.89,1,1,1,98413.39,0
12285,498,France,Male,70,3,87218.7,4,0,0,68571.03,1
12286,770,Spain,Female,33,7,116535.1,1,1,0,82935.17,1
12287,701,France,Male,18,6,95252.56,4,1,1,130932.17,0
12288,638,France,Male,74,6,42361.67,1,0,0,100023.79,0
12289,509,France,Male,58,10,190149.42,2,0,1,26525.16,0
12290,752,Spain,Female,39,0,75562.22,2,1,1,56190.39,0
12291,813,Germany,Male,19,10,8906.26,1,0,1,131056.61,0
12292,676,France,Female,50,10,47563.69,3,0,1,140634.41,0
12293,502,Spain,Female,42,7,16880.4,4,0,0,53047.08,0
12294,446,Germany,Male,43,5,76655.46,3,0,1,20832.66,1
12295,371,France,Female,41,3,141449.67,2,0,0,119498.98,0
12296,520,Spain,Female,55,4,262.77,4,1,0,40501.41,0
12297,592,France,Female,42,5,143305.9,3,0,1,41587.44,0
12298,805,Spain,Male,73,4,201292.38,3,1,0,67659.64,0
12299,702,France,Male,71,8,98381.38,2,1,0,21614.25,0
12300,809,Spain,Male,23,5,6183.68,1,1,1,104889.64,0
12301,553,France,Male,38,9,24470.69,4,0,1,130065.03,1
12302,601,Germany,Female,71,9,55592.14,4,0,0,57141.26,1
12303,724,France,Male,19,10,1257.81,3,1,0,104220.54,0
12304,500,France,Male,36,9,652.97,3,0,1,28608.87,0
12305,721,Germany,Female,24,4,60094.04,3,1,1,60276.73,0
12306,729,France,Male,40,3,64855.57,4,0,1,31737.59,0
12307,462,France,Male,60,3,112034.09,4,0,1,24618.1,0
12308,597,France,Female,28,6,3673.69,2,0,1,48531.63,0
12309,552,Germany,Male,25,3,188067.65,1,0,0,61523.19,0
12310,569,France,Female,18,8,139401.78,4,0,0,13244.63,0
12311,844,France,Female,21,8,129151.09,3,0,0,99831.56,0
12312,494,France,Male,63,3,36612.57,1,0,0,100121.49,0
12313,608,France,Male,29,10,180108.57,3,1,1,50273.27,1
12314,819,Spain,Female,24,6,55105.97,1,0,0,70751.73,0
12315,788,Germany,Female,73,6,184689.63,1,0,1,48107.72,1
12316,752,Germany,Male,39,7,140006.52,4,0,0,24208.0,0
12317,549,Germany,Male,43,4,21862.37,1,1,0,143485.47,0
12318,802,Spain,Female,34,2,48432.89,3,1,0,140460.15,0
12319,461,France,Male,26,7,188023.32,1,0,0,74394.31,0
12320,581,France,Female,58,3,135829.81,2,1,1,124767.54,0
12321,790,France,Male,55,4,66382.25,2,0,0,81029.61,0
12322,546,France,Female,39,4,87962.28,3,1,1,144033.97,0
12323,577,France,Male,39,6,87633.74,4,1,1,95774.0,1
12324,836,Spain,Male,24,9,29312.19,3,0,0,130315.91,0
12325,357,Germany,Female,49,2,63695.89,1,1,0,88392.52,1
12326,498,France,Male,44,7,36090.25,4,0,1,88353.84,0
12327,700,France,Male,74,1,49977.35,4,0,0,97728.31,0
12328,443,Spain,Male,36,4,103738.82,4,0,0,127574.82,0
12329,618,Germany,Male,57,4,18220.43,1,0,0,27254.4,0
12330,628,France,Male,37,6,119343.12,1,0,0,110111.06,0
12331,762,Spain,Female,48,2,82315.56,2,0,0,110038.13,0
12332,448,Spain,Male,35,8,121526.07,1,0,0,149841.45,0
12333,830,Spain,Male,74,1,129139.02,1,0,1,59359.85,1
12334,669,Spain,Female,42,1,150597.03,3,1,0,106337.07,0
12335,694,Germany,Female,46,10,113465.36,4,1,0,61805.61,0
12336,543,France,Male,24,4,118208.85,4,1,1,93061.68,0
12337,415,Germany,Female,43,7,64903.48,1,1,1,11101.0,0
12338,541,France,Female,70,4,109918.25,3,0,0,124953.12,1
12339,398,Germany,Female,66,4,21598.49,4,1,0,36594.93,1
12340,657,France,Male,51,1,60919.32,4,1,0,78351.44,0
12341,777,France,Female,72,10,120726.35,3,1,0,32747.32,0
12342,609,Germany,Female,25,3,72586.81,1,0,1,142247.91,0
12343,719,France,Female,59,1,102512.42,2,1,0,111390.7,0
12344,369,Germany,Female,40,10,12215.24,4,0,1,130648.82,0
12345,758,Spain,Male,38,3,157924.04,2,1,1,116084.74,0
12346,368,Spain,Male,74,1,41033.64,2,0,1,135701.59,1
12347,622,Germany,Female,40,9,99486.52,1,0,1,101719.74,1
12348,404,Spain,Male,51,1,74336.44,3,1,1,21674.43,1
12349,645,Germany,Male,18,10,131777.97,3,1,0,19919.61,0
12350,490,Spain,Male,30,10,52707.81,4,0,0,114982.86,0
12351,386,Spain,Male,31,8,15578.37,3,0,0,50364.63,0
12352,779,France,Female,56,3,38402.66,3,1,1,110109.43,0
12353,562,France,Male,62,2,57273.21,2,0,0,70912.96,0
12354,372,France,Female,42,0,3901.85,3,1,1,129402.85,0
12355,632,France,Male,45,6,107849.63,4,0,0,57463.28,0
12356,467,France,Female,55,3,162385.96,4,0,1,22770.17,0
12357,492,Spain,Male,66,0,58123.49,4,1,0,127252.54,0
12358,438,France,Female,62,8,1860.54,4,1,0,52160.85,0
12359,389,France,Male,56,0,94279.75,3,1,1,65535.67,0
12360,849,Spain,Male,22,9,149942.92,3,0,0,118644.32,0
12361,791,France,Female,50,9,94076.73,4,0,1,45134.05,0
12362,580,France,Male,27,8,95187.48,3,0,0,141488.75,0
12363,425,Spain,Male,63,0,106124.87,2,1,0,14014.44,0
12364,549,Spain,Female,50,6,110295.9,3,0,1,116542.17,0
12365,606,France,Male,46,1,174589.2,1,1,0,129450.65,1
12366,532,France,Male,20,2,112545.31,2,1,1,97195.18,0
12367,685,France,Male,56,1,1015.57,3,1,1,37247.79,0
12368,595,Spain,Female,46,1,47247.27,4,1,1,24676.5,0
12369,595,Spain,Male,45,7,88312.75,2,0,0,117952.04,0
12370,746,France,Female,30,8,26832.92,2,1,0,112205.2,0
12371,795,Germany,Female,38,6,59971.68,1,0,0,119278.16,0
12372,643,France,Male,65,1,44026.9,2,1,1,146827.44,0
12373,467,Germany,Male,61,2,33469.98,3,1,1,94679.31,0
12374,682,France,Male,65,6,117465.34,2,0,1,142632.4,0
12375,797,France,Female,22,4,52227.33,2,0,1,147920.37,0
12376,508,France,Male,30,5,9871.06,4,0,0,92391.93,0
12377,781,France,Male,73,10,32571.67,3,0,1,118241.97,1
12378,561,Spain,Male,22,10,77933.18,2,1,0,32961.33,0
12379,622,Spain,Male,72,2,202944.99,1,1,0,149817.11,0
12380,641,Germany,Female,56,2,91250.78,4,1,1,79481.29,0
12381,558,Germany,Female,65,0,165120.59,1,0,1,80232.31,1
12382,407,France,Female,41,6,105480.45,2,1,0,105974.43,0
12383,780,France,Male,44,7,53891.58,1,0,1,129830.44,0
12384,803,Spain,Male,35,9,98501.34,2,0,1,48782.22,0
12385,594,Spain,Female,43,1,24285.88,4,0,1,115326.73,0
12386,385,France,Male,69,5,6002.55,1,1,1,126507.07,0
12387,830,Spain,Male,40,6,10669.58,3,0,1,65458.01,0
12388,429,Spain,Female,21,5,183523.42,4,1,0,71511.67,0
12389,424,Spain,Male,44,2,19581.32,2,0,1,133507.14,0
12390,730,France,Male,22,0,38245.38,2,0,1,56815.86,0
12391,399,Germany,Male,30,0,145531.99,1,1,1,122831.04,0
12392,685,France,Female,28,9,115750.5,2,0,0,134618.18,0
12393,435,France,Female,63,7,27610.01,2,0,1,60966.54,0
12394,755,France,Male,37,9,68914.1,1,1,1,54230.85,0
12395,770,France,Male,68,8,44461.36,4,1,0,36216.18,0
12396,657,France,Female,57,10,63813.02,3,0,0,38232.05,0
12397,566,Spain,Female,46,3,120989.35,4,0,1,130587.37,0
12398,750,Germany,Male,31,3,40796.13,3,1,0,49100.0,0
12399,584,Spain,Male,66,1,56263.02,1,0,1,47760.11,1
12400,423,France,Female,55,2,163716.74,1,1,0,101146.54,0
12401,684,France,Female,34,10,35735.78,4,1,1,49678.92,0
12402,681,Germany,Male,34,1,53066.71,3,0,0,49561.39,0
12403,452,Spain,Male,66,2,103926.58,1,0,1,140366.2,0
12404,554,France,Female,55,9,276.82,4,1,1,148573.19,1
12405,570,France,Male,73,2,37448.85,1,0,0,116845.41,1
12406,445,Germany,Male,46,1,3859.11,3,1,0,119885.79,0
12407,653,Spain,Female,56,4,84923.88,1,0,1,62303.49,0
12408,795,Spain,Male,63,8,37866.34,1,1,1,58938.73,0
12409,363,Spain,Female,72,2,123057.07,1,1,0,124574.06,1
12410,718,France,Male,30,6,137202.39,2,0,1,83678.06,0
12411,567,France,Male,59,2,78299.08,1,1,0,39355.9,0
12412,352,Spain,Female,44,10,52549.05,4,0,0,55583.64,0
12413,643,Spain,Male,57,10,91225.15,4,0,0,111849.78,0
12414,466,Spain,Female,19,5,78964.01,4,1,0,64236.24,0
12415,559,France,Male,44,0,1917.25,2,1,1,123383.38,0
12416,691,France,Male,74,9,140233.54,1,0,0,41202.54,0
12417,448,France,Female,21,9,89109.96,4,0,0,10265.93,0
12418,585,Spain,Male,29,5,123129.9,3,0,0,30043.99,0
12419,381,Spain,Male,25,5,6865.99,1,1,0,24991.49,0
12420,403,France,Female,65,5,128440.35,3,1,1,36375.92,0
12421,824,Spain,Female,65,0,202794.3,3,0,0,146866.08,0
12422,736,France,Male,50,3,112669.91,4,0,1,101314.38,0
12423,748,France,Female,28,1,12255.12,1,1,0,70713.52,0
12424,550,Germany,Female,73,7,77642.95,3,0,0,29955.62,0
12425,626,France,Female,57,7,71835.41,2,1,0,123385.38,0
12426,544,France,Female,43,6,88584.49,3,1,1,99438.17,0
12427,713,France,Male,27,6,61253.94,4,1,0,46746.05,0
12428,798,France,Male,50,4,105364.11,3,1,1,77105.07,0
12429,361,Germany,Male,61,2,47254.63,3,0,0,128675.68,0
12430,588,France,Male,32,0,89259.98,4,0,0,144581.83,0
12431,849,Spain,Male,72,3,33690.45,3,0,0,143151.45,0
12432,397,France,Female,62,4,81324.21,4,1,0,91962.84,0
12433,518,France,Male,53,10,135555.66,3,1,1,84184.38,1
12434,371,Germany,Male,46,5,45630.95,2,1,0,68723.45,0
12435,572,France,Male,20,8,115672.52,2,1,1,11104.88,0
12436,713,France,Male,24,4,21624.04,4,1,0,51301.39,0
12437,382,Germany,Female,60,7,52781.77,3,0,0,125588.39,1
12438,526,Germany,Female,23,4,60977.78,2,0,0,60416.08,0
12439,510,Spain,Male,45,10,150721.06,2,1,1,101992.82,0
12440,700,Spain,Female,28,1,28892.43,4,0,0,147368.25,0
12441,408,France,Female,67,2,148997.87,4,0,0,121011.49,1
12442,782,Spain,Female,66,8,13450.12,4,1,1,54379.12,0
12443,518,Germany,Male,26,3,65665.9,3,1,1,43190.61,0
12444,709,Germany,Male,42,6,130483.68,4,0,0,139567.24,0
12445,559,France,Male,33,9,117315.09,4,1,0,39585.94,0
12446,499,France,Male,18,9,14063.77,2,0,1,109970.08,0
12447,651,Germany,Male,70,4,1112.96,4,0,1,99343.4,0
12448,563,Spain,Female,59,3,128329.35,1,0,1,88850.71,0
12449,415,Spain,Male,65,4,1241.35,4,1,0,53562.8,0
12450,729,France,Female,36,2,110284.14,3,1,0,146388.68,0
12451,784,Spain,Female,69,8,43592.02,1,1,1,117831.5,0
12452,435,Germany,Female,21,10,74470.68,2,1,0,67687.17,0
12453,822,Germany,Female,47,10,215415.32,1,0,1,33096.62,0
12454,632,Spain,Male,24,3,169067.32,3,1,1,67155.61,0
12455,416,France,Female,56,9,126020.36,2,1,1,16278.0,1
12456,697,Spain,Female,52,10,8349.5,3,1,0,36007.41,1
12457,424,Spain,Male,71,8,94487.6,4,1,0,43292.1,1
12458,396,Spain,Female,62,6,78312.76,1,1,0,31880.13,0
12459,742,France,Male,55,4,68988.42,3,1,0,85072.76,0
12460,550,Germany,Female,39,4,156109.45,3,0,0,30302.97,1
12461,516,France,Female,22,7,29150.98,3,0,1,22622.05,1
12462,592,Spain,Male,70,3,94329.83,3,1,0,19732.11,0
12463,485,Spain,Female,26,2,82695.85,4,1,1,133821.08,0
12464,713,France,Male,24,5,29489.69,1,1,0,21115.83,0
12465,482,Germany,Male,18,2,179732.27,3,0,0,144332.54,1
12466,565,Germany,Male,66,1,1866.96,3,0,1,140114.47,0
12467,443,France,Female,24,2,76676.0,1,0,0,81507.21,0
12468,770,Spain,Male,32,10,79829.22,4,0,0,134006.06,0
12469,802,France,Male,19,7,58008.02,2,0,1,13185.92,0
12470,641,France,Female,65,5,11827.01,1,1,0,115545.6,0
12471,683,France,Female,39,10,16110.76,4,1,1,84282.38,0
12472,700,Spain,Male,56,5,122736.34,3,1,1,95650.84,0
12473,457,France,Male,53,8,132304.38,4,0,0,149986.5,1
12474,436,Germany,Female,53,1,110986.61,1,1,1,32454.3,0
12475,849,France,Female,67,2,89480.19,1,0,1,53206.52,1
12476,401,Germany,Female,67,0,58558.81,4,1,1,106167.95,0
12477,515,France,Female,41,7,87989.19,4,0,1,35236.54,0
12478,822,Spain,Male,31,9,43687.19,2,0,0,138859.62,0
12479,730,Germany,Male,27,3,145955.91,3,1,0,32773.83,0
12480,683,Germany,Female,24,4,156566.42,4,0,1,65038.43,0
12481,716,France,Male,69,9,210683.65,2,1,1,114798.87,0
12482,581,France,Male,35,0,117889.63,1,1,0,131472.09,0
12483,568,Spain,Male,70,5,124334.1,2,1,1,120340.88,0
12484,719,Spain,Male,53,4,12185.19,3,1,1,124633.11,0
12485,686,Germany,Male,73,2,79616.54,4,1,0,67025.98,1
12486,627,Spain,Female,52,3,248.25,1,0,0,62662.12,0
12487,490,Germany,Male,19,3,129256.9,4,0,0,86476.14,0
12488,705,Germany,Male,61,8,2219.61,4,1,1,34457.8,0
12489,714,France,Male,51,0,61726.49,2,0,0,85072.1,0
12490,727,France,Female,31,0,24876.43,4,1,0,87504.54,0
12491,451,France,Male,53,3,46220.98,3,1,1,54810.46,0
12492,683,France,Male,26,1,102483.45,4,1,1,30331.31,0
12493,414,France,Male,48,3,40411.84,1,0,1,22604.38,0
12494,470,Germany,Female,65,8,88054.97,1,1,0,60125.1,0
12495,539,France,Male,28,5,13676.69,4,1,1,85677.84,0
12496,621,France,Female,52,7,159548.2,4,1,1,147817.33,0
12497,702,France,Female,70,7,35463.61,1,1,0,37482.56,0
12498,566,Germany,Male,63,6,136173.85,2,1,0,12819.55,0
12499,706,Spain,Male,48,10,204612.38,3,1,1,51964.55,0
12500,622,Germany,Male,22,7,73600.42,4,0,0,75661.51,1
12501,489,Germany,Female,20,8,14256.69,2,1,0,91070.55,0
12502,606,Germany,Male,28,10,62043.42,3,0,0,57291.2,0
12503,366,France,Male,37,6,145754.67,1,0,1,137936.19,0
12504,488,France,Male,50,3,45066.97,1,0,1,40095.53,1
12505,625,Spain,Male,59,3,97614.96,1,1,1,46831.31,0
12506,747,Spain,Male,60,0,30101.74,1,1,0,46036.93,1
12507,724,France,Female,29,1,108771.13,4,1,1,145459.21,0
12508,800,France,Female,38,2,614.95,3,1,0,76944.69,0
12509,369,Spain,Male,62,6,125434.38,1,0,0,59268.81,0
12510,371,Spain,Female,62,0,107713.9,4,1,0,17091.25,1
12511,420,Germany,Male,29,0,40711.07,2,0,0,64017.8,0
12512,550,Spain,Male,30,1,185304.71,1,0,1,122580.32,1
12513,578,Germany,Male,42,0,84947.03,1,0,0,127436.09,0
12514,794,Spain,Female,35,9,19839.19,3,1,0,143178.0,0
12515,447,France,Female,34,7,208761.63,2,1,1,37835.14,0
12516,759,France,Female,45,6,138481.2,4,1,0,15431.58,0
12517,542,Germany,Male,25,1,143245.6,4,0,0,34921.61,0
12518,575,France,Female,19,6,48623.24,1,0,1,19729.26,0
12519,439,Germany,Male,68,9,112304.52,1,0,1,131020.36,0
12520,428,France,Male,48,3,105313.71,3,1,0,50203.81,0
12521,701,Germany,Male,37,7,26838.6,3,1,0,127056.83,0
12522,592,Spain,Male,46,5,110575.95,2,0,1,50499.44,0
12523,739,France,Male,60,5,63062.51,2,1,1,24524.05,0
12524,361,Spain,Female,43,7,152898.45,2,1,1,48011.41,1
12525,827,Germany,Female,68,10,154109.39,1,0,1,95708.04,0
12526,454,Spain,Female,64,4,35022.58,4,0,0,146127.4,0
12527,365,France,Male,34,1,37390.76,4,0,1,99162.39,0
12528,533,France,Male,53,9,85993.59,4,0,0,122461.19,0
